player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Sasson, Max",8484136,"C,RW",roster,,,25,2000-09-05,USA,73,181,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/VAN/8484136.png
"Sherwood, Kiefer",8480748,"LW,RW",roster,,,30,1995-03-31,USA,72,194,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/VAN/8480748.png
"Woo, Jett",,RD,roster,,,25,,,,,,,,,,,
"Alriksson, Vilmer",,LW,non_roster,,,20,,,,,,,,,,,
"Aman, Nils",8482496,"RW,C",non_roster,,,25,2000-02-07,SWE,74,179,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/VAN/8482496.png
"Bloom, Josh",,LW,non_roster,,,22,,,,,,,,,,,
"Chiarot, Gabe",8475279,RW,non_roster,,,19,1991-05-09,CAN,75,232,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/DET/8475279.png
"Klimovich, Danila",8482918,RW,non_roster,,,22,2003-01-09,BLR,74,202,R,,,,,,https://assets.nhle.com/mugs/nhl/20232024/VAN/8482918.png
"Koskenvuo, Aku",,G,non_roster,,,22,,,,,,,,,,,
"Kravtsov, Vitali",8480833,RW,non_roster,,,25,1999-12-23,RUS,75,186,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/NYR/8480833.png
"Kudryavtsev, Kirill",,"RD,LD",non_roster,,,21,,,,,,,,,,,
"LaBate, Joseph",8476425,"RW,C",non_roster,,,32,1993-04-16,USA,77,210,L,,,,,,https://assets.nhle.com/mugs/nhl/20162017/VAN/8476425.png
"MacEachern, Mackenzie",8476907,LW,non_roster,,,31,1994-03-09,USA,74,193,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/STL/8476907.png
"Medvedev, Alexei",,G,non_roster,,,18,,,,,,,,,,,
"Mueller, Ty",,C,non_roster,,,22,,,,,,,,,,,
"Mynio, Sawyer",,LD,non_roster,,,20,,,,,,,,,,,
"Patera, Jiri",8480238,G,non_roster,,,26,1999-02-24,CZE,74,209,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/VGK/8480238.png
"Patterson, Riley",,C,non_roster,,,19,,,,,,,,,,,
"Ravinskis, Anri",,RW,non_roster,,,22,,,,,,,,,,,
"Schuldt, Jimmy",8481486,LD,non_roster,,,30,1995-05-11,USA,73,203,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/VGK/8481486.png
"Stillman, Chase",,RW,non_roster,,,22,,,,,,,,,,,
"Tolopilo, Nikita",8484268,G,non_roster,,,25,2000-04-06,BLR,78,229,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/VAN/8484268.png
"Willander, Tom",,RD,non_roster,,,20,,,,,,,,,,,
"Young, Ty",,G,non_roster,,,21,,,,,,,,,,,
"Alcos, Parker",,RD,unsigned,,,19,,,,,,VAN,2024,6,189,"Jun. 1, 2026",
"Björck, Wilson",,C,unsigned,,,19,,,,,,VAN,2025,5,143,"Jun. 1, 2029",
"Celebrini, Aiden",,RD,unsigned,,,20,,,,,,VAN,2023,6,171,"Aug. 15, 2027",
"Dervin, Kieren",,C,unsigned,,,18,,,,,,VAN,2025,3,65,"Jun. 1, 2027",
"Gardner, Daimon",,C,unsigned,,,21,,,,,,VAN,2022,4,112,"Aug. 15, 2027",
"Lansing, Matthew",,C,unsigned,,,18,,,,,,VAN,2025,7,207,"Aug. 15, 2029",
"Perkins, Matthew",,C,unsigned,,,21,,,,,,VAN,2023,4,119,"Aug. 15, 2027",
"Romani, Anthony",,C,unsigned,,,20,,,,,,VAN,2024,6,162,"Jun. 1, 2026",
"Safonov, Ilya",,C,unsigned,,,24,,,,,,CHI,2021,6,172,-,
"Sansonnens, Basile",,LD,unsigned,,,19,,,,,,VAN,2024,7,221,"Jun. 1, 2028",
