player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Hughes, Cameron",8478888,C,non_roster,,,29,1996-10-09,CAN,72,183,L,,,,,,https://assets.nhle.com/mugs/nhl/20192020/BOS/8478888.png
"Hyry, Arttu",,RW,non_roster,,,24,,,,,,,,,,,
"Kolyachonok, Vladislav",8481609,"RD,LD",non_roster,,,24,2001-05-26,BLR,73,193,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/ARI/8481609.png
"Kraws, Ben",,G,non_roster,,,25,,,,,,,,,,,
"Kyrou, Christian",,RD,non_roster,,,22,,,,,,,,,,,
"Lind, Kole",8479986,RW,non_roster,,,27,1998-10-16,CAN,73,193,R,,,,,,https://assets.nhle.com/mugs/nhl/20202021/VAN/8479986.png
"MacDonell, Angus",,C,non_roster,,,20,,,,,,,,,,,
"Martino, Ayrton",,LW,non_roster,,,23,,,,,,,,,,,
"Muhonen, Niilopekka",,LD,non_roster,,,19,,,,,,,,,,,
"Poirier, Remi",8482465,G,non_roster,,,24,2001-10-06,CAN,74,206,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/DAL/8482465.png
"Punnett, Connor",,LD,non_roster,,,22,,,,,,,,,,,
"Scott, Harrison",,C,non_roster,,,25,,,,,,,,,,,
"Seminoff, Matthew",,RW,non_roster,,,21,,,,,,,,,,,
"Stranges, Antonio",,LW,non_roster,,,23,,,,,,,,,,,
"Taylor, Trey",,LD,non_roster,,,23,,,,,,,,,,,
"Tiefensee, Arno",,G,non_roster,,,23,,,,,,,,,,,
"White, Gavin",,RD,non_roster,,,22,,,,,,,,,,,
"Bradshaw, Sebastian",,LW,unsigned,,,20,,,,,,DAL,2023,7,221,"Aug. 15, 2028",
"Fegaras, George",,RD,unsigned,,,21,,,,,,DAL,2022,3,83,"Aug. 15, 2027",
"Goos, Mans",,G,unsigned,,,18,,,,,,DAL,2025,5,158,"Jun. 1, 2029",
"Gorzynski, Brandon",,C,unsigned,,,18,,,,,,DAL,2025,4,126,"Jun. 1, 2027",
"Joki, Atte",,C,unsigned,,,18,,,,,,DAL,2025,5,146,"Jun. 1, 2029",
"Mayorov, Maxim",,G,unsigned,,,21,,,,,,DAL,2022,5,147,-,
"Minnetian, Aram",,RD,unsigned,,,20,,,,,,DAL,2023,4,125,"Aug. 15, 2027",
"Paquette, Charlie",,RW,unsigned,,,19,,,,,,DAL,2025,7,222,"Jun. 1, 2027",
"Samuelsson, William",,C,unsigned,,,20,,,,,,DAL,2024,7,222,"Jun. 1, 2028",
"Schmidt, Cameron",,RW,unsigned,,,18,,,,,,DAL,2025,3,94,"Jun. 1, 2027",
"Sharkey, Dawson",,RW,unsigned,,,19,,,,,,DAL,2025,6,190,"Jun. 1, 2027",
