player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Olivier, Mathieu",8479671,RW,roster,,,28,1997-02-11,USA,73,217,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8479671.png
"Provorov, Ivan",8478500,"LD,RD",roster,,,28,1997-01-13,RUS,73,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8478500.png
"Severson, Damon",8476923,"RD,LD",roster,,,31,1994-08-07,CAN,74,205,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8476923.png
"Sillinger, Cole",8482705,"C,RW",roster,,,22,2003-05-16,USA,73,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8482705.png
"Voronkov, Dmitri",8481716,LW,roster,,,25,2000-09-10,RUS,77,240,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8481716.png
"Wennberg, Alexander",8477505,C,roster,Yes,,31,1994-09-22,SWE,74,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/SJS/8477505.png
"Werenski, Zach",8478460,LD,roster,,,28,1997-07-19,USA,74,213,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8478460.png
"Wood, Miles",8477425,"LW,RW",roster,,,30,1995-09-13,USA,74,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8477425.png
"Ceulemans, Corson",,RD,non_roster,,,22,,,,,,,,,,,
"Del Bel Belluz, Luca",,C,non_roster,,,21,,,,,,,,,,,
"Dumais, Jordan",,RW,non_roster,,,21,,,,,,,,,,,
"Elick, Charlie",,RD,non_roster,,,19,,,,,,,,,,,
"Fasching, Hudson",8477392,RW,non_roster,,,30,1995-07-28,USA,75,204,R,,,,,,https://assets.nhle.com/mugs/nhl/20152016/BUF/8477392.png
"Fedotov, Ivan",8478905,G,non_roster,,,28,1996-11-28,RUS,79,214,L,,,,,,https://assets.nhle.com/mugs/nhl/20232024/PHI/8478905.png
"Gardner, Evan",,G,non_roster,,,19,,,,,,,,,,,
"Gaunce, Brendan",8476867,C,non_roster,,,31,1994-03-25,CAN,75,219,L,,,,,,https://assets.nhle.com/mugs/nhl/20152016/VAN/8476867.png
"Keskinen, Oiva",,C,non_roster,,,21,,,,,,,,,,,
"Lalonde, Nolan",,G,non_roster,,,21,,,,,,,,,,,
"MacDonald, Caleb",,LD,non_roster,,,22,,,,,,,,,,,
"Malatesta, James",,LW,non_roster,,,22,,,,,,,,,,,
"Mayo, Dysin",8478062,RD,non_roster,,,29,1996-08-17,CAN,74,183,R,,,,,,https://assets.nhle.com/mugs/nhl/20212022/ARI/8478062.png
"McCue, Max",,C,non_roster,,,22,,,,,,,,,,,
"McKown, Hunter",8484125,C,non_roster,,,23,2002-08-18,USA,73,205,R,,,,,,https://assets.nhle.com/mugs/nhl/20222023/CBJ/8484125.png
"Pinelli, Luca",,C,non_roster,,,20,,,,,,,,,,,
"Pyyhtia, Mikael",8482451,LW,non_roster,,,23,2001-12-17,FIN,72,166,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/CBJ/8482451.png
"Richard, Guillaume",,LD,non_roster,,,22,,,,,,,,,,,
"Sawchenko, Zach",8479313,G,non_roster,,,27,1997-12-30,CAN,73,185,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/SJS/8479313.png
"Sillinger, Owen",8482705,C,non_roster,,,28,2003-05-16,USA,73,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/CBJ/8482705.png
"Svozil, Stanislav",8482711,LD,non_roster,,,22,2003-01-17,CZE,72,183,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/CBJ/8482711.png
"Williams, Jack",8485469,"C,RW",non_roster,,,23,2002-03-02,USA,71,185,R,,,,,,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8485469.png
"Andreyanov, Pyotr",,G,unsigned,,,18,,,,,,CBJ,2025,1,20,-,
"Ashton, Luke",,LD,unsigned,,,20,,,,,,CBJ,2024,6,165,"Aug. 15, 2028",
"Berni, Tim",8481072,LD,unsigned,,,25,2000-02-11,CHE,72,192,L,CBJ,2018,6,159,"Feb. 11, 2027",https://assets.nhle.com/mugs/nhl/20222023/CBJ/8481072.png
"Dolzhenkov, Kirill",,RW,unsigned,,,21,,,,,,CBJ,2022,4,109,-,
"Fisher, James",,RW,unsigned,,,21,,,,,,CBJ,2022,7,203,"Aug. 15, 2027",
"Griffin, Owen",,C,unsigned,,,18,,,,,,CBJ,2025,5,160,"Jun. 1, 2027",
"Hedin Raftheim, Victor",,D,unsigned,,,18,,,,,,CBJ,2025,6,173,"Jun. 1, 2029",
"Henricks, Tanner",,RD,unsigned,,,19,,,,,,CBJ,2024,4,101,"Aug. 15, 2029",
"Ivanov, Sergei",,G,unsigned,,,21,,,,,,CBJ,2022,5,138,-,
"Lindstrom, Cayden",,C,unsigned,,,19,,,,,,CBJ,2024,1,4,"Jun. 1, 2026",
"Loranger, Jérémy",,C,unsigned,,,18,,,,,,CBJ,2025,7,198,"Aug. 15, 2029",
"Makarov, Nikolai",,LD,unsigned,,,22,,,,,,CBJ,2021,5,132,-,
"Smith, Jackson",,LD,unsigned,,,18,,,,,,CBJ,2025,1,14,"Jun. 1, 2027",
"Strahl, Melvin",,G,unsigned,,,20,,,,,,CBJ,2023,5,156,"Jun. 1, 2027",
"Strathmann, Andrew",,LD,unsigned,,,20,,,,,,CBJ,2023,4,98,"Aug. 15, 2028",
"Vass, Malte",,LD,unsigned,,,18,,,,,,CBJ,2025,3,76,"Jun. 1, 2029",
"Whitelaw, William",,RW,unsigned,,,20,,,,,,CBJ,2023,3,66,"Aug. 15, 2027",
