player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Hughes, Luke",8482684,"LD,RD",roster,,,22,2003-09-09,USA,74,184,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8482684.png
"Kovacevic, Johnathan",8480192,RD,roster,,,28,1997-07-12,CAN,76,208,R,,,,,,https://assets.nhle.com/mugs/nhl/20212022/WPG/8480192.png
"Lammikko, Juho",8477996,C,roster,,,29,1996-01-29,FIN,74,191,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8477996.png
"Markstrom, Jacob",8474593,G,roster,,,35,1990-01-31,SWE,78,207,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8474593.png
"McLaughlin, Marc",8483397,"RW,C",roster,,,26,1999-07-26,USA,72,203,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8483397.png
"Meier, Timo",8478414,"RW,LW",roster,,,29,1996-10-08,CHE,73,220,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8478414.png
"Mercer, Dawson",8482110,"LW,RW,C",roster,,,23,2001-10-27,CAN,72,180,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8482110.png
"Nemec, Simon",8483495,"RD,LD",roster,,,21,2004-02-15,SVK,73,190,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8483495.png
"Noesen, Stefan",8476474,RW,roster,,,32,1993-02-12,USA,73,205,R,,,,,,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476474.png
"Palat, Ondrej",8476292,"LW,RW",roster,,,34,1991-03-28,CZE,72,194,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8476292.png
"Pesce, Brett",8477488,RD,roster,,,30,1994-11-15,USA,75,206,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8477488.png
"Siegenthaler, Jonas",8478399,LD,roster,,,28,1997-05-06,CHE,74,218,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8478399.png
"Addison, Calen",8480884,"RD,LD",non_roster,,,25,2000-04-11,CAN,71,173,R,,,,,,https://assets.nhle.com/mugs/nhl/20202021/MIN/8480884.png
"Bordeleau, Thomas",8482133,C,non_roster,,,23,2002-01-03,USA,70,175,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/SJS/8482133.png
"Brennan, Tyler",,G,non_roster,,,22,,,,,,,,,,,
"Crookshank, Angus",8481065,"LW,C",non_roster,,,26,1999-10-02,CAN,70,183,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/OTT/8481065.png
"Diotte, Mikael",,RD,non_roster,,,22,,,,,,,,,,,
"Edwards, Ethan",,LD,non_roster,,,23,,,,,,,,,,,
"Filmon, Josh",,LW,non_roster,,,21,,,,,,,,,,,
"Gruden, Jonathan",8480836,LW,non_roster,,,25,2000-05-04,USA,72,172,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/PIT/8480836.png
"Hameenaho, Lenni",,RW,non_roster,,,20,,,,,,,,,,,
"Hanzel, Jeremy",,LD,non_roster,,,22,,,,,,,,,,,
"Hardman, Mike",8482635,LW,non_roster,,,26,1999-02-05,USA,74,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/CHI/8482635.png
"Lachance, Shane",,LW,non_roster,,,22,,,,,,,,,,,
"Legare, Nathan",,RW,non_roster,,,24,,,,,,,,,,,
"MacEwen, Zack",8479772,RW,non_roster,,,29,1996-07-08,CAN,75,205,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/NJD/8479772.png
"Malek, Jakub",,G,non_roster,,,23,,,,,,,,,,,
"Parent, Xavier",,C,non_roster,,,24,,,,,,,,,,,
"Schmelzer, Ryan",,C,non_roster,,,32,,,,,,,,,,,
"Squires, Cam",,RW,non_roster,,,20,,,,,,,,,,,
"Vilen, Topias",8482873,LD,non_roster,,,22,2003-04-01,FIN,73,194,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/NJD/8482873.png
"Wendt, Dylan",,RW,non_roster,,,24,,,,,,,,,,,
"White, Colton",8478841,LD,non_roster,,,28,1997-05-03,CAN,73,187,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/NJD/8478841.png
"Barabosha, Artem",,RD,unsigned,,,21,,,,,,NJD,2022,7,198,-,
"Bennett, Trenten",,G,unsigned,,,19,,,,,,NJD,2025,4,99,"Aug. 15, 2029",
"Cheslock, Chase",,RD,unsigned,,,20,,,,,,NJD,2023,5,154,"Aug. 15, 2027",
"Fondrk, Conrad",,C,unsigned,,,18,,,,,,NJD,2025,2,50,"Aug. 15, 2029",
"Hillström, Gustav",,C,unsigned,,,18,,,,,,NJD,2025,4,114,"Jun. 1, 2029",
"Holmgren, Sigge",,D,unsigned,,,18,,,,,,NJD,2025,6,178,"Jun. 1, 2027",
"Hurtig, Viktor",,RD,unsigned,,,23,,,,,,NJD,2021,6,164,"Aug. 15, 2026",
"Karpovich, Daniil",,LD,unsigned,,,20,,,,,,NJD,2023,6,186,-,
"Kevan, Benjamin",,RW,unsigned,,,18,,,,,,NJD,2025,2,63,"Aug. 15, 2029",
"Leddy, Charlie",,RD,unsigned,,,21,,,,,,NJD,2022,4,126,"Aug. 15, 2026",
"Louhivaara, Veeti",,G,unsigned,,,19,,,,,,NJD,2024,5,146,"Jun. 1, 2028",
"Melovsky, Matyas",,C,unsigned,,,21,,,,,,NJD,2024,6,171,"Jun. 1, 2026",
"Moe, Mason",,C,unsigned,,,18,,,,,,NJD,2025,3,90,"Aug. 15, 2029",
"Orlov, Daniil",,LD,unsigned,,,21,,,,,,NJD,2022,4,110,-,
"Pikkarainen, Kasper",,RW,unsigned,,,19,,,,,,NJD,2024,3,85,"Jun. 1, 2028",
"Popugaev, Nikita",,LW,unsigned,,,26,,,,,,NJD,2017,4,98,-,
"Rozsíval, David",,RW,unsigned,,,18,,,,,,NJD,2025,6,161,"Jun. 1, 2029",
"Salminen, Samu",,C,unsigned,,,22,,,,,,NJD,2021,3,68,"Aug. 15, 2026",
"Silayev, Anton",,LD,unsigned,,,19,,,,,,NJD,2024,1,10,-,
"Yegorov, Mikhail",,G,unsigned,,,19,,,,,,NJD,2024,2,49,"Aug. 15, 2029",
"Zaitsev, Yegor",,LD,unsigned,,,27,,,,,,NJD,2017,7,205,-,
