player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Chebykin, Nikolai",,LW,unsigned,,,28,,,,,,TOR,2016,7,182,-,
"Der-Arguchintsev, Semyon",8480977,C,unsigned,,,25,2000-09-15,RUS,70,173,R,TOR,2018,3,76,"Sep. 15, 2027",https://assets.nhle.com/mugs/nhl/20222023/TOR/8480977.png
"Fellinger, Rylan",,D,unsigned,,,18,,,,,,TOR,2025,6,185,"Jun. 1, 2027",
"Hlacar, Matthew",,LW,unsigned,,,19,,,,,,TOR,2025,7,217,"Jun. 1, 2027",
"Hopkins, Tyler",,C,unsigned,,,18,,,,,,TOR,2025,3,86,"Jun. 1, 2027",
"Johansson, Victor",,LD,unsigned,,,19,,,,,,TOR,2024,4,120,"Jun. 1, 2028",
"Kara, Vladislav",,LW,unsigned,,,27,,,,,,TOR,2017,4,124,-,
"Kizimov, Semyon",,RW,unsigned,,,25,,,,,,TOR,2018,7,211,-,
"Koblar, Tinus Luc",,C,unsigned,,,18,,,,,,TOR,2025,2,64,"Jun. 1, 2029",
"Lahey, Matt",,LD,unsigned,,,19,,,,,,TOR,2024,7,200,"Aug. 15, 2028",
"Malinoski, Hudson",,C,unsigned,,,21,,,,,,TOR,2023,5,153,"Aug. 15, 2027",
"Mayes, Nathan",,LD,unsigned,,,19,,,,,,TOR,2024,7,225,"Jun. 1, 2026",
"Mccue, Sam",,LW,unsigned,,,20,,,,,,TOR,2024,7,216,"Jun. 1, 2026",
"Miller, Joe",8476468,C,unsigned,,,23,1993-03-14,USA,73,218,L,TOR,2020,6,180,"Aug. 15, 2026",https://assets.nhle.com/mugs/nhl/20252026/NYR/8476468.png
"Moldenhauer, Nicholas",,RW,unsigned,,,21,,,,,,TOR,2022,3,95,"Aug. 15, 2027",
"Nansi, Harry",,RW,unsigned,,,18,,,,,,TOR,2025,5,153,"Jun. 1, 2027",
"Obvintsev, Timofei",,G,unsigned,,,20,,,,,,TOR,2024,5,157,-,
"Plesovskikh, Alexander",,LW,unsigned,,,19,,,,,,TOR,2024,5,152,-,
"Slepets, Kirill",,RW,unsigned,,,26,,,,,,CAR,2019,5,152,-,
