player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Norris, Josh",8480064,C,roster,,,26,1999-05-05,USA,74,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480064.png
"Ostlund, Noah",,"C,LW",roster,,,21,,,,,,,,,,,
"Power, Owen",8482671,"RD,LD",roster,,,22,2002-11-22,CAN,78,218,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482671.png
"Quinn, Jack",8482097,RW,roster,,,24,2001-09-19,CAN,73,185,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8482097.png
"Samuelsson, Mattias",8480807,"LD,RD",roster,,,25,2000-03-14,USA,76,231,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8480807.png
"Skinner, Jeff",8475784,LW,roster,Yes,,33,1992-05-16,CAN,71,197,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/SJS/8475784.png
"Thompson, Tage",8479420,"C,LW,RW",roster,,,27,1997-10-30,USA,78,220,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8479420.png
"Timmins, Conor",8479982,RD,roster,,,27,1998-09-18,CAN,74,202,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8479982.png
"Tuch, Alex",8477949,RW,roster,,,29,1996-05-10,USA,76,219,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8477949.png
"Zucker, Jason",8475722,"LW,RW,C",roster,,,33,1992-01-16,USA,71,192,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8475722.png
"Belliveau, Isaac",,LD,non_roster,,,22,,,,,,,,,,,
"Georgiev, Alexandar",8480382,G,non_roster,,,29,1996-02-10,BGR,73,178,L,,,,,,https://assets.nhle.com/mugs/nhl/20172018/NYR/8480382.png
"Helenius, Konsta",,C,non_roster,,,19,,,,,,,,,,,
"Johnson, Ryan",8481564,"RD,LD",non_roster,,,24,2001-07-24,USA,73,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/BUF/8481564.png
"Jones, Zac",8481708,LD,non_roster,,,24,2000-10-18,USA,70,178,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/NYR/8481708.png
"Komarov, Vsevolod",,RD,non_roster,,,21,,,,,,,,,,,
"Kopff, Tyler",,C,non_roster,,,22,,,,,,,,,,,
"Leinonen, Topias",,G,non_roster,,,21,,,,,,,,,,,
"Leschyshyn, Jake",8479991,C,non_roster,,,26,1999-03-10,USA,71,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/VGK/8479991.png
"Levi, Devon",8482221,G,non_roster,,,23,2001-12-27,CAN,72,184,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/BUF/8482221.png
"Mrtka, Radim",,RD,non_roster,,,18,,,,,,,,,,,
"Nadeau, Olivier",,RW,non_roster,,,22,,,,,,,,,,,
"Neuchev, Viktor",,LW,non_roster,,,21,,,,,,,,,,,
"Novikov, Nikita",,LD,non_roster,,,22,,,,,,,,,,,
"Rathbone, Jack",8480056,LD,non_roster,,,26,1999-05-20,USA,70,177,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/VAN/8480056.png
"Ratzlaff, Scott",,G,non_roster,,,20,,,,,,,,,,,
Riley Fiddler-Schultz,,C,non_roster,,,23,,,,,,,,,,,
"Rosen, Isak",,RW,non_roster,,,22,,,,,,,,,,,
"Wahlberg, Anton",,C,non_roster,,,20,,,,,,,,,,,
"Bedkowski, David",,RD,unsigned,,,18,,,,,,BUF,2025,3,71,"Jun. 1, 2027",
"Brunet, Simon-pier",,RD,unsigned,,,19,,,,,,BUF,2024,4,123,"Jun. 1, 2026",
"Geary, Patrick",,LD,unsigned,,,21,,,,,,BUF,2024,6,172,"Aug. 15, 2027",
"Glotov, Vasily",,C,unsigned,,,28,,,,,,BUF,2016,7,190,-,
"Karlsson, Gustav",,C,unsigned,,,21,,,,,,BUF,2022,6,187,"Jun. 1, 2026",
"Keohane, Sean",,LD,unsigned,,,20,,,,,,BUF,2023,6,173,"Aug. 15, 2028",
"Kleber, Adam",,RD,unsigned,,,19,,,,,,BUF,2024,2,42,"Aug. 15, 2028",
"Kucharcik, Matous",,C,unsigned,,,18,,,,,,BUF,2025,4,103,"Jun. 1, 2027",
"Laberge, Noah",,D,unsigned,,,19,,,,,,BUF,2025,5,135,"Jun. 1, 2027",
"Leenders, Ryerson",,G,unsigned,,,19,,,,,,BUF,2024,7,219,"Jun. 1, 2026",
"McCarthy, Gavin",,RD,unsigned,,,20,,,,,,BUF,2023,3,86,"Aug. 15, 2027",
"Meloche, Samuel",,G,unsigned,,,18,,,,,,BUF,2025,4,116,"Jun. 1, 2027",
"Novotny, Melvin",,LW,unsigned,,,18,,,,,,BUF,2025,7,195,"Jun. 1, 2029",
"Osburn, Luke",,LD,unsigned,,,19,,,,,,BUF,2024,4,108,"Aug. 15, 2030",
"Panocha, Norwin",,LD,unsigned,,,20,,,,,,BUF,2023,7,205,"Jun. 1, 2027",
"Poltapov, Prokhor",,LW,unsigned,,,22,,,,,,BUF,2021,2,33,-,
"Prokhorov, Yevgeni",,G,unsigned,,,18,,,,,,BUF,2025,7,199,-,
"Ratkovic Berndtsson, Joel",,RW,unsigned,,,21,,,,,,BUF,2022,7,202,"Jun. 1, 2026",
"Richard, Jake",,RW,unsigned,,,21,,,,,,BUF,2022,6,170,"Aug. 15, 2027",
"Rucinski, Ryan",,C,unsigned,,,18,,,,,,BUF,2025,7,219,"Aug. 15, 2029",
"Sardarian, Stiven",,RW,unsigned,,,22,,,,,,BUF,2021,3,88,"Aug. 15, 2026",
"Schultz, Ashton",,C,unsigned,,,19,,,,,,BUF,2025,6,167,"Aug. 15, 2029",
"Strbak, Maxim",,RD,unsigned,,,20,,,,,,BUF,2023,2,45,"Aug. 15, 2027",
"Zelenov, Vasily",,RW,unsigned,,,19,,,,,,BUF,2024,7,204,-,
"Ziemer, Brodie",,RW,unsigned,,,19,,,,,,BUF,2024,3,71,"Aug. 15, 2028",
