player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"McDonagh, Ryan",8474151,LD,roster,,,36,1989-06-13,USA,73,215,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TBL/8474151.png
"Moser, J.J.",8482655,LD,roster,,,25,2000-06-06,CHE,73,173,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TBL/8482655.png
"Paul, Nicholas",,"C,LW",roster,,,30,,,,,,,,,,,
"Point, Brayden",8478010,"C,RW",roster,,,29,1996-03-13,CAN,71,180,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TBL/8478010.png
"Raddysh, Darren",8478178,RD,roster,,,29,1996-02-28,CAN,73,200,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TBL/8478178.png
"Sabourin, Scott",8477149,RW,roster,,,33,1992-07-30,CAN,76,207,R,,,,,,https://assets.nhle.com/mugs/nhl/20192020/OTT/8477149.png
"Santini, Steven",8477463,RD,roster,,,30,1995-03-07,USA,74,209,R,,,,,,https://assets.nhle.com/mugs/nhl/20152016/NJD/8477463.png
"Vasilevskiy, Andrei",8476883,G,roster,,,31,1994-07-25,RUS,76,220,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/TBL/8476883.png
"Abruzzese, Nick",8481720,C,non_roster,,,26,1999-06-04,USA,71,183,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/TOR/8481720.png
"Allard, Tristan",,LW,non_roster,,,23,,,,,,,,,,,
"Carlile, Declan",,LD,non_roster,,,25,,,,,,,,,,,
Charle-Édouard D'Astous,,LD,non_roster,,,27,,,,,,,,,,,
"Czata, Ethan",,C,non_roster,,,18,,,,,,,,,,,
"Duke, Dylan",,LW,non_roster,,,22,,,,,,,,,,,
"Fanti, Ryan",,G,non_roster,,,26,,,,,,,,,,,
"Flinton, Cooper",,LW,non_roster,,,22,,,,,,,,,,,
"Gauthier, Ethan",,RW,non_roster,,,20,,,,,,,,,,,
"Gill, Dyllan",,RD,non_roster,,,21,,,,,,,,,,,
"Groshev, Maxim",,RW,non_roster,,,23,,,,,,,,,,,
"Halverson, Brandon",8477990,G,non_roster,,,29,1996-03-29,USA,76,210,L,,,,,,https://assets.nhle.com/mugs/nhl/20172018/NYR/8477990.png
"James, Dominic",,C,non_roster,,,23,,,,,,,,,,,
"Katchouk, Boris",8479383,LW,non_roster,,,27,1998-06-18,CAN,74,206,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/CHI/8479383.png
"Kurth, Connor",,RW,non_roster,,,22,,,,,,,,,,,
"Lundmark, Simon",,RD,non_roster,,,25,,,,,,,,,,,
"Meneghin, Harrison",,G,non_roster,,,21,,,,,,,,,,,
"Mercuri, Lucas",,C,non_roster,,,23,,,,,,,,,,,
"O'Reilly, Sam",,RW,non_roster,,,19,,,,,,,,,,,
"Pelletier, Jakob",8481592,LW,non_roster,,,24,2001-03-07,CAN,69,170,L,,,,,,https://assets.nhle.com/mugs/nhl/20222023/CGY/8481592.png
"Roelens, Milo",,C,non_roster,,,22,,,,,,,,,,,
"Schmidt, Roman",,RD,non_roster,,,22,,,,,,,,,,,
"Szturc, Gabriel",,C,non_roster,,,22,,,,,,,,,,,
Wojciech Stachowiak,,LW,non_roster,,,26,,,,,,,,,,,
"Baldwin, Everett",,D,unsigned,,,18,,,,,,TBL,2025,5,151,"Jun. 1, 2027",
"Burrows, Hagen",,RW,unsigned,,,20,,,,,,TBL,2024,4,128,"Aug. 15, 2029",
"Clark, Warren",,RD,unsigned,,,21,,,,,,TBL,2023,6,179,"Aug. 15, 2027",
"Connor, Joe",8477881,LW,unsigned,,,20,1990-08-16,CAN,69,182,L,TBL,2024,7,195,"Aug. 15, 2028",https://assets.nhle.com/mugs/nhl/20162017/NYI/8477881.png
"Foster, Aiden",,C,unsigned,,,18,,,,,,TBL,2025,4,127,"Jun. 1, 2027",
"Golicic, Jan",,LD,unsigned,,,19,,,,,,TBL,2024,4,118,"Jun. 1, 2026",
"Harvey, Jack",,LW,unsigned,,,22,,,,,,TBL,2023,7,193,"Aug. 15, 2027",
"Heil, Caleb",,G,unsigned,,,19,,,,,,TBL,2025,7,193,"Aug. 15, 2029",
"Luttsev, Roman",,C,unsigned,,,19,,,,,,TBL,2025,7,206,-,
"Mignosa, Marco",,RW,unsigned,,,20,,,,,,TBL,2025,7,215,"Jun. 1, 2026",
"Pitre, Kaden",,C,unsigned,,,19,,,,,,TBL,2024,6,181,"Jun. 1, 2026",
"Pylenkov, Daniil",,LD,unsigned,,,25,,,,,,TBL,2021,7,196,-,
"Rautiainen, Benjamin",,C,unsigned,,,20,,,,,,TBL,2025,4,108,"Jun. 1, 2027",
"Saarelainen, Joona",,C,unsigned,,,19,,,,,,TBL,2024,5,149,"Jun. 1, 2028",
"Shalagin, Mikhail",,LW,unsigned,,,26,,,,,,TBL,2019,7,198,-,
"Shaugabay, Jayson",,RW,unsigned,,,20,,,,,,TBL,2023,4,115,"Aug. 15, 2028",
"Spada, Grant",,D,unsigned,,,18,,,,,,TBL,2025,7,212,"Jun. 1, 2027",
"Steen, Noah",,LW,unsigned,,,21,,,,,,TBL,2024,7,199,"Jun. 1, 2026",
"Veinbergs, Klavs",,LW,unsigned,,,22,,,,,,TBL,2022,7,224,"Aug. 15, 2027",
