player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Nosek, Tomas",8477931,"C,LW",roster,,,33,1992-09-01,CZE,75,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20152016/DET/8477931.png
"Petry, Jeff",8473507,RD,roster,,,37,1987-12-09,USA,75,209,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/FLA/8473507.png
"Reinhart, Sam",8477933,"RW,LW,C",roster,,,29,1995-11-06,CAN,74,193,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477933.png
"Rodrigues, Evan",8478542,"RW,C,LW",roster,,,32,1993-07-28,CAN,71,184,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/FLA/8478542.png
"Samoskevich, Mackie",8482713,RW,roster,,,22,2002-11-15,USA,71,183,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/FLA/8482713.png
"Schwindt, Cole",8481655,"C,RW",roster,,,24,2001-04-25,CAN,74,182,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/FLA/8481655.png
"Sebrango, Donovan",8482131,LD,roster,,,23,2002-01-12,CAN,74,221,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/OTT/8482131.png
"Tarasov, Daniil",8480193,G,roster,,,26,1999-03-27,RUS,77,196,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/FLA/8480193.png
"Tkachuk, Matthew",8479314,LW,roster,,,27,1997-12-11,USA,74,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20162017/CGY/8479314.png
"Verhaeghe, Carter",8477409,"LW,RW,C",roster,,,30,1995-08-14,CAN,74,180,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/FLA/8477409.png
"Alscher, Marek",,LD,non_roster,,,21,,,,,,,,,,,
"Benning, Mike",8482107,RD,non_roster,,,23,2002-01-05,CAN,69,185,R,,,,,,https://assets.nhle.com/mugs/nhl/20232024/FLA/8482107.png
"Black, Cooper",,G,non_roster,,,24,,,,,,,,,,,
"Davies, Josh",,LW,non_roster,,,21,,,,,,,,,,,
"Devine, Jack",,RW,non_roster,,,22,,,,,,,,,,,
"Entwistle, MacKenzie",8480025,RW,non_roster,,,26,1999-07-14,CAN,75,184,R,,,,,,https://assets.nhle.com/mugs/nhl/20202021/CHI/8480025.png
"Foote, Nolan",8481518,LW,non_roster,,,24,2000-11-29,USA,75,196,L,,,,,,https://assets.nhle.com/mugs/nhl/20202021/NJD/8481518.png
"Gerasimyuk, Kirill",,G,non_roster,,,22,,,,,,,,,,,
"Hovorka, Mikulas",,RD,non_roster,,,24,,,,,,,,,,,
"Jansson, Ludvig",,RD,non_roster,,,21,,,,,,,,,,,
"Lundmark, Anton",,RW,non_roster,,,24,,,,,,,,,,,
"McAllister, Ryan",,C,non_roster,,,23,,,,,,,,,,,
"Nause, Evan",,LD,non_roster,,,22,,,,,,,,,,,
"Sawchyn, Gracyn",,C,non_roster,,,20,,,,,,,,,,,
"Schwindt, Kai",,LW,non_roster,,,21,,,,,,,,,,,
"Skoog, Wilmer",,C,non_roster,,,26,,,,,,,,,,,
"St. Martin, Hunter",,LW,non_roster,,,20,,,,,,,,,,,
"Steeves, Ben",,LW,non_roster,,,23,,,,,,,,,,,
"Studnicka, Jack",8480021,C,non_roster,,,26,1999-02-18,CAN,73,187,R,,,,,,https://assets.nhle.com/mugs/nhl/20192020/BOS/8480021.png
"Vilmanis, Sandis",,LW,non_roster,,,21,,,,,,,,,,,
"Busch, Shea",,LW,unsigned,,,18,,,,,,FLA,2025,4,128,"Jun. 1, 2027",
"Drott, Arvid",,RW,unsigned,,,18,,,,,,FLA,2025,6,192,"Jun. 1, 2029",
"Dunphy, Brendan",,D,unsigned,,,19,,,,,,FLA,2025,7,197,"Jun. 1, 2027",
"Eriksson, Linus",,C,unsigned,,,19,,,,,,FLA,2024,2,58,"Jun. 1, 2028",
"Gabdrakhmanov, Denis",,G,unsigned,,,20,,,,,,FLA,2024,7,201,-,
"Glifford, Olof",,G,unsigned,,,20,,,,,,FLA,2023,5,159,"Jun. 1, 2027",
"Gorbunov, Stepan",,C,unsigned,,,19,,,,,,FLA,2024,6,169,-,
"Heponiemi, Aleksi",8480037,C,unsigned,,,26,1999-01-09,FIN,70,155,L,FLA,2017,2,40,"Jan. 9, 2026",https://assets.nhle.com/mugs/nhl/20202021/FLA/8480037.png
"Hutsko, Logan",,RW,unsigned,,,26,,,,,,FLA,2018,3,89,"Feb. 11, 2026",
"Klyvø, Mads Kongsbak",,LW,unsigned,,,18,,,,,,FLA,2025,4,112,"Jun. 1, 2029",
"Lukashevich, Vladislav",,LD,unsigned,,,22,,,,,,FLA,2021,4,120,-,
"Midlak, Yegor",,G,unsigned,,,18,,,,,,FLA,2025,7,224,-,
"Moses, Shamar",,RW,unsigned,,,18,,,,,,FLA,2025,5,129,"Jun. 1, 2027",
"Muszelik, Tyler",,G,unsigned,,,21,,,,,,FLA,2022,6,189,"Aug. 15, 2026",
"Shuravin, Matvei",,LD,unsigned,,,19,,,,,,FLA,2024,3,97,-,
"Wikman, Albert",,LD,unsigned,,,20,,,,,,FLA,2023,4,127,"Jun. 1, 2027",
"Zether, Simon",,C,unsigned,,,19,,,,,,FLA,2024,4,129,"Jun. 1, 2028",
"Zvyagin, Stepan",,LW,unsigned,,,21,,,,,,FLA,2023,7,198,-,
