player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Niederreiter, Nino",8475799,RW,roster,,,33,1992-09-08,CHE,74,218,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8475799.png
"Nyquist, Gustav",8474679,RW,roster,,,36,1989-09-01,SWE,71,180,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8474679.png
"Pearson, Tanner",8476871,LW,roster,,,33,1992-08-10,CAN,73,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8476871.png
"Perfetti, Cole",8482149,"RW,LW,C",roster,,,23,2002-01-01,CAN,71,184,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8482149.png
"Pionk, Neal",8480145,RD,roster,,,30,1995-07-29,USA,72,185,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8480145.png
"Samberg, Dylan",8480049,LD,roster,,,26,1999-01-24,USA,76,219,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8480049.png
"Scheifele, Mark",8476460,C,roster,,,32,1993-03-15,CAN,75,198,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8476460.png
"Schenn, Luke",8474568,RD,roster,,,35,1989-11-02,CAN,74,225,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8474568.png
"Schmidt, Nate",8477220,"LD,RD",roster,Yes,,34,1991-07-16,USA,72,195,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/UTA/8477220.png
"Stanley, Logan",8479378,LD,roster,,,27,1998-05-26,CAN,79,242,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8479378.png
"Toews, Jonathan",8473604,C,roster,,,37,1988-04-29,CAN,74,201,L,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8473604.png
"Vilardi, Gabriel",8480014,"RW,C",roster,,,26,1999-08-16,CAN,75,215,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8480014.png
"Anderson-Dolan, Jaret",8479994,"LW,RW,C",non_roster,,,26,1999-09-12,CAN,71,200,L,,,,,,https://assets.nhle.com/mugs/nhl/20182019/LAK/8479994.png
"Barlow, Colby",,LW,non_roster,,,20,,,,,,,,,,,
"Bauer, Tyrel",,RD,non_roster,,,23,,,,,,,,,,,
"Clague, Kale",8479348,"LD,RD",non_roster,,,27,1998-06-05,CAN,72,190,L,,,,,,https://assets.nhle.com/mugs/nhl/20192020/LAK/8479348.png
"Di Giuseppe, Phillip",8476858,"LW,RW",non_roster,,,32,1993-10-09,CAN,72,193,L,,,,,,https://assets.nhle.com/mugs/nhl/20152016/CAR/8476858.png
"DiVincentiis, Domenic",,G,non_roster,,,21,,,,,,,,,,,
"Duehr, Walker",8482652,"RW,LW",non_roster,,,27,1997-11-23,USA,74,210,R,,,,,,https://assets.nhle.com/mugs/nhl/20212022/CGY/8482652.png
"Fagemo, Samuel",8481239,LW,non_roster,,,25,2000-03-14,SWE,72,200,R,,,,,,https://assets.nhle.com/mugs/nhl/20212022/LAK/8481239.png
"Freij, Alfons",,LD,non_roster,,,19,,,,,,,,,,,
"Gustafsson, David",8481019,"RW,C",non_roster,,,25,2000-04-11,SWE,74,212,L,,,,,,https://assets.nhle.com/mugs/nhl/20192020/WPG/8481019.png
"He, Kevin",,LW,non_roster,,,19,,,,,,,,,,,
"Heinola, Ville",8481572,"LD,RD",non_roster,,,24,2001-03-02,FIN,73,185,L,,,,,,https://assets.nhle.com/mugs/nhl/20192020/WPG/8481572.png
"Julien, Jacob",,C,non_roster,,,21,,,,,,,,,,,
"Lambert, Brad",8483471,"RW,C",non_roster,,,21,2003-12-19,FIN,73,173,R,,,,,,https://assets.nhle.com/mugs/nhl/20252026/WPG/8483471.png
"Milic, Thomas",,G,non_roster,,,22,,,,,,,,,,,
"Phillips, Isaak",8482192,"LD,RD",non_roster,,,24,2001-09-28,CAN,75,205,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/CHI/8482192.png
"Poulter, Isaac",8483659,G,non_roster,,,24,2001-09-12,CAN,74,174,L,,,,,,https://assets.nhle.com/mugs/nhl/20242025/NJD/8483659.png
"Salomonsson, Elias",8483510,RD,non_roster,,,21,2004-08-31,SWE,72,172,R,,,,,,https://assets.nhle.com/mugs/nhl/20242025/WPG/8483510.png
"Shaw, Mason",8479972,C,non_roster,,,26,1998-11-03,CAN,70,184,L,,,,,,https://assets.nhle.com/mugs/nhl/20212022/MIN/8479972.png
"Wagner, Fabian",,C,non_roster,,,21,,,,,,,,,,,
"Walton, Kieron",,C,non_roster,,,19,,,,,,,,,,,
"Yager, Brayden",8484242,C,non_roster,,,20,2005-01-03,CAN,71,180,R,,,,,,https://assets.nhle.com/mugs/nhl/20242025/WPG/8484242.png
"Zhilkin, Danil",,C,non_roster,,,21,,,,,,,,,,,
"Boumedienne, Sascha",,LD,unsigned,,,18,,,,,,WPG,2025,1,28,"Aug. 15, 2029",
"Brown, Garrett",,RD,unsigned,,,21,,,,,,WPG,2022,4,99,"Aug. 15, 2027",
"Cloutier, Jacob",,RW,unsigned,,,18,,,,,,WPG,2025,7,220,"Jun. 1, 2027",
"Engle, Edison",,D,unsigned,,,18,,,,,,WPG,2025,6,188,"Aug. 15, 2029",
"Klingsell, Viktor",,RW,unsigned,,,18,,,,,,WPG,2025,5,156,"Jun. 1, 2029",
"Loponen, Markus",,C,unsigned,,,19,,,,,,WPG,2024,5,155,"Jun. 1, 2028",
"Martin, Owen",,C,unsigned,,,18,,,,,,WPG,2025,3,92,"Jun. 1, 2027",
"Nehring, Zach",,RW,unsigned,,,20,,,,,,WPG,2023,3,82,"Aug. 15, 2028",
"Rashevsky, Dmitri",,RW,unsigned,,,25,,,,,,WPG,2021,5,146,-,
"Vesalainen, Kristian",8480005,LW,unsigned,,,26,1999-06-01,FIN,75,207,L,WPG,2017,1,24,"Jun. 1, 2026",https://assets.nhle.com/mugs/nhl/20182019/WPG/8480005.png
