player_name,player_id,position,roster_status,dead_cap,jersey_number,age,birth_date,birth_country,height_inches,weight_pounds,shoots_catches,drafted_by,draft_year,draft_round,draft_overall,must_sign_date,headshot
"Pitlick, Tyler",8475752,C,non_roster,,,33,1991-11-01,USA,74,200,R,,,,,,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475752.png
"Spacek, David",,RD,non_roster,,,22,,,,,,,,,,,
"Wutzke, Chase",,G,non_roster,,,19,,,,,,,,,,,
"Amidovski, Lirim",,RW,unsigned,,,18,,,,,,MIN,2025,4,121,"Jun. 1, 2027",
"Benak, Adam",,C,unsigned,,,18,,,,,,MIN,2025,4,102,"Aug. 15, 2029",
"Benoit, Nate",,LD,unsigned,,,22,,,,,,MIN,2021,6,182,"Aug. 15, 2027",
"Clark, James",,LW,unsigned,,,21,,,,,,MIN,2023,7,213,"Aug. 15, 2027",
"Guskov, Matvey",,C,unsigned,,,24,,,,,,MIN,2019,5,149,-,
"Hallquisth, Theodor",,RD,unsigned,,,18,,,,,,MIN,2025,2,52,"Jun. 1, 2029",
"Healey, Ryan",,RD,unsigned,,,21,,,,,,MIN,2022,4,121,"Aug. 15, 2026",
"Kipkie, Justin",,LD,unsigned,,,20,,,,,,MIN,2025,5,141,"Jun. 1, 2027",
"Kiviharju, Aron",,LD,unsigned,,,19,,,,,,MIN,2024,4,122,"Jun. 1, 2028",
"Klippenstein, Carter",,C,unsigned,,,18,,,,,,MIN,2025,4,123,"Jun. 1, 2027",
"Lorenz, Rieger",,LW,unsigned,,,21,,,,,,MIN,2022,2,56,"Aug. 15, 2026",
"Pionk, Aaron",,LD,unsigned,,,22,,,,,,MIN,2023,5,149,"Aug. 15, 2027",
"Ritchie, Ryder",,RW,unsigned,,,19,,,,,,MIN,2024,2,45,"Jun. 1, 2026",
"Soini, Sebastian",,RD,unsigned,,,19,,,,,,MIN,2024,5,140,"Jun. 1, 2028",
"Stramel, Charlie",,C,unsigned,,,21,,,,,,MIN,2023,1,21,"Aug. 15, 2026",
