# Seattle Kraken Defensemen Comprehensive Analytics - Team-Internal Percentiles + Basic Stats + Zone Metrics
# Combines advanced analytics (170 metrics for 9/24 players) with traditional stats (GP, G, A, PTS, S, SH%) and zone analytics (22 additional metrics for 8/24 players)
# Percentiles represent rankings within the SEA defenseman group (not league-wide) - only available for players with sufficient playing time
# Example: 0.85 = 85th percentile among SEA defensemen with advanced data = better than 85% of teammates with similar playing time
# Note: Only 9/24 defensemen have advanced analytics, 8/24 have zone data (rookies and depth players get basic stats only)
#
Player Name,Team,Total TOI(sec),Total TOI(min),GP,TOI/GP (sec),TOI/GP (min),G,A,PTS,+/-,S,SH%,Player Jersey Number,Player Current Team,Player ES TOI (Minutes),Player PP TOI (Minutes),Player SH TOI (Minutes),1 Timers per 20,1 Timers per 20 (percentile),Assists per 20,Assists per 20 (percentile),Blocked Pass Success Rate,Blocked Pass Success Rate (percentile),Blocked Passes per 20,Blocked Passes per 20 (percentile),Blocked Shot Success Rate,Blocked Shot Success Rate (percentile),Blocked Shots per 20,Blocked Shots per 20 (percentile),Body Check / Stick Check Ratio,Body Check / Stick Check Ratio (percentile),Body Checks per 20,Body Checks per 20 (percentile),Contested LPR's Winning Percentage,Contested LPR's Winning Percentage (percentile),Contested LPR's per 20,Contested LPR's per 20 (percentile),Controlled Entries per 20,Controlled Entries per 20 (percentile),Controlled Exits per 20,Controlled Exits per 20 (percentile),DZ Blocked Passes per 20,DZ Blocked Passes per 20 (percentile),DZ Contested LPR's Winning Percentage,DZ Contested LPR's Winning Percentage (percentile),DZ Contested LPR's per 20,DZ Contested LPR's per 20 (percentile),DZ Controlled Entry Denial Rate,DZ Controlled Entry Denial Rate (percentile),DZ Entry Denials per 20,DZ Entry Denials per 20 (percentile),DZ Exit Success Rate,DZ Exit Success Rate (percentile),DZ LPR's per 20,DZ LPR's per 20 (percentile),DZ Outlet Passes per 20,DZ Outlet Passes per 20 (percentile),DZ Possession Success Rate,DZ Possession Success Rate (percentile),DZ Puck Protections per 20,DZ Puck Protections per 20 (percentile),DZ Rebound LPR's per 20,DZ Rebound LPR's per 20 (percentile),DZ Rebound Winning Percentage,DZ Rebound Winning Percentage (percentile),DZ Stretch Passes per 20,DZ Stretch Passes per 20 (percentile),DZ True Turnover Rate,DZ True Turnover Rate (percentile),DZ Zone Time per 20,DZ Zone Time per 20 (percentile),Dump-In Rate,Dump-In Rate (percentile),Dump-Out Rate,Dump-Out Rate (percentile),ES OZ Possession Time per 20,ES OZ Possession Time per 20 (percentile),Goals per 20,Goals per 20 (percentile),Inner Slot Shots Against per 20 WOI,Inner Slot Shots Against per 20 WOI (percentile),Inner Slot Shots For per 20 WOI,Inner Slot Shots For per 20 WOI (percentile),NZ Defensive Plays per 20,NZ Defensive Plays per 20 (percentile),NZ East-West Pass Success Rate,NZ East-West Pass Success Rate (percentile),NZ North Pass Success Rate,NZ North Pass Success Rate (percentile),NZ Possession Success Rate,NZ Possession Success Rate (percentile),NZ True Turnover Rate,NZ True Turnover Rate (percentile),OZ East-West Pass Success Rate,OZ East-West Pass Success Rate (percentile),OZ Offense Generating Plays per 20,OZ Offense Generating Plays per 20 (percentile),Off-the-Cycle SCs Against per 20 WOI,Off-the-Cycle SCs Against per 20 WOI (percentile),Off-the-Rush SCs Against per 20 WOI,Off-the-Rush SCs Against per 20 WOI (percentile),Off-the-Rush SCs For per 20 WOI,Off-the-Rush SCs For per 20 WOI (percentile),Open Ice Deke Success Rate,Open Ice Deke Success Rate (percentile),Opposition Dump-In Recovery Exit Rate,Opposition Dump-In Recovery Exit Rate (percentile),Outlet Pass Success Rate,Outlet Pass Success Rate (percentile),Overall Rating,Overall Rating (percentile),Passes for 1 Timers per 20,Passes for 1 Timers per 20 (percentile),Passes to the Slot per 20,Passes to the Slot per 20 (percentile),Percentage of Activity in DZ,Percentage of Activity in DZ (percentile),Possession Driving Plays per 20,Possession Driving Plays per 20 (percentile),Shooting Success Rate,Shooting Success Rate (percentile),Shots From Slot Percentage,Shots From Slot Percentage (percentile),Shots On Net per 20,Shots On Net per 20 (percentile),Stick Checks per 20,Stick Checks per 20 (percentile),Stretch Pass Success Rate,Stretch Pass Success Rate (percentile),True Shooting Percentage,True Shooting Percentage (percentile),PP % Puck Time in OZ WOI,PP % Puck Time in OZ WOI (percentile),PP 1 Timers per 20,PP 1 Timers per 20 (percentile),PP Controlled Entries per 20,PP Controlled Entries per 20 (percentile),PP Controlled Exits per 20,PP Controlled Exits per 20 (percentile),PP OZ Possession Time per 20,PP OZ Possession Time per 20 (percentile),PP Passes for 1 Timers per 20,PP Passes for 1 Timers per 20 (percentile),PP Passes to the Slot per 20,PP Passes to the Slot per 20 (percentile),PP Scoring Chances per 20,PP Scoring Chances per 20 (percentile),PP Shot Attempts per 20,PP Shot Attempts per 20 (percentile),PP Shot On Net Percentage,PP Shot On Net Percentage (percentile),PP Shots From Slot Percentage,PP Shots From Slot Percentage (percentile),PP True Shooting Percentage,PP True Shooting Percentage (percentile),SH % Puck Time in DZ WOI,SH % Puck Time in DZ WOI (percentile),SH Blocked Pass Success Rate,SH Blocked Pass Success Rate (percentile),SH Blocked Shot Success Rate,SH Blocked Shot Success Rate (percentile),SH Blocked Shots per 20,SH Blocked Shots per 20 (percentile),SH DZ Entry Denial Rate,SH DZ Entry Denial Rate (percentile),SH DZ Rebound LPR's per 20,SH DZ Rebound LPR's per 20 (percentile),SH DZ Rebound Winning Percentage,SH DZ Rebound Winning Percentage (percentile),SH Defensive Plays per 20,SH Defensive Plays per 20 (percentile),SH Dump-Out Success Rate,SH Dump-Out Success Rate (percentile),SH Dump-Outs per 20,SH Dump-Outs per 20 (percentile),SH LPR's per 20,SH LPR's per 20 (percentile),SH Opposition Dump-In Recoveries per 20,SH Opposition Dump-In Recoveries per 20 (percentile),SH Opposition Dump-In Recovery Exit Rate,SH Opposition Dump-In Recovery Exit Rate (percentile),TOI (sec),TOI (min),Total Games played,Total TOI/GP (sec),Total TOI/GP (min),Expected Goals For WOI,Actual to Expected Goals For WOI,Expected Goals Against WOI,Actual to Expected Goals Against WOI,Shot Attempts For WOI,Corsi Ratio,Shot Attempts Against WOI,Shots On Net For WOI,Shots On Net Ratio,Shots On Net Against WOI,Inner Slot Shots On Net For WOI,Inner Slot Shots On Net Against WOI,Inner Slot Shots On Net Corsi Ratio,Successful Pass to Slot For WOI,Successful Pass to Slot Against WOI,DZ Rebound Recovery Rate WOI,Successful OZ Rebound LPRs Against WOI
Joshua Mahura, SEA,52730.59999999999,878:51,64,823.9156249999999,13:44,0,9,9,6,69,0%,28.0,Seattle,839.0,2.3,37.5,0.42910070953921,0.38671875,0.21455035476961,0.46875,0.91275167785235,0.57421875,3.2420942498518,0.1015625,0.82539682539683,0.203125,1.2396242720022,0.34375,0.61904761904762,0.921875,0.61981213600109,0.9453125,0.26991150442478,0.23828125,1.4541746267718,0.22265625,1.0250739172326,0.7421875,2.7176378270817,0.6953125,1.9071142646187,0.18359375,0.26966292134831,0.23046875,1.1442685587712,0.2578125,0.44549763033175,0.39453125,2.240859260927,0.25390625,0.42537313432836,0.6640625,11.347329874481,0.14453125,7.1278395640125,0.265625,0.70212765957447,0.53515625,0.11919464153867,0.34375,0.54829535107788,0.20703125,0.18181818181818,0.40234375,2.240859260927,0.7734375,0.12753623188406,0.47265625,481.19194641539,0.26953125,0.64661654135338,0.28515625,0.33,0.5390625,13.745526062239,0.52734375,0.0,0.1015625,2.0024699778497,0.56640625,1.7640806947723,0.2109375,0.64365106430882,0.23046875,0.90909090909091,0.94921875,0.64285714285714,0.5078125,0.74131274131274,0.3671875,0.081081081081081,0.4921875,0.92307692307692,0.671875,2.3362149741579,0.53515625,2.6222821138507,0.43359375,1.430335698464,0.9921875,2.0739867627729,0.4453125,0.37662337662338,0.28515625,0.74285714285714,0.7109375,0.70518867924528,0.36328125,36.259009956064,0.30859375,0.23838928307734,0.45703125,0.42910070953921,0.2265625,0.62678157109712,0.5859375,17.116350524953,0.62109375,0.50746268656716,0.95703125,0.059701492537313,0.1015625,1.6210471249259,0.6796875,1.0012349889248,0.37890625,0.66197183098592,0.47265625,0.0,0.1015625,0.5338078291815,0.028301886792453,0.0,0.047169811320755,8.5409252669039,0.99056603773585,17.081850533808,0.97169811320755,145.48042704626,1.0,0.0,0.018867924528302,0.0,0.0094339622641509,0.0,0.10377358490566,8.5409252669039,0.83962264150943,0.0,0.0094339622641509,0.0,0.10377358490566,0.0,0.40566037735849,0.61156168600521,0.66666666666667,1.0,1.0,0.75,0.17156862745098,3.1967795406109,0.80392156862745,0.36842105263158,0.54901960784314,1.0655931802036,0.44607843137255,1.0,0.88235294117647,7.4591522614255,0.31862745098039,0.5,0.034313725490196,4.7951693109164,0.23039215686275,10.655931802036,0.47549019607843,1.0655931802036,0.26960784313725,0.0,0.029411764705882,52730.59999999999,878:51,64.0,823.9156249999999,13:44,31.039606981095854,3.960393018904142,36.26023192401044,-2.2602319240104407,703.0,0.4492012779552715,862.0,381.0,0.47625,419.0,74.0,88.0,0.4567901234567901,139.0,209.0,0.5,117.0
Alexandre Carrier, NSH,33849.133333333324,564:09,28,1208.8976190476187,20:09,1,6,7,-15,25,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Schenn, NSH,56868.36666666667,947:48,61,932.268306010929,15:32,1,4,5,-9,77,0.012987012987012988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Wilsby, NSH,24974.26666666667,416:14,23,1085.8376811594203,18:06,1,4,5,4,33,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Oesterle, NSH,14822.566666666657,247:03,15,988.1711111111103,16:28,3,1,4,-3,18,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spencer Stastney, NSH,22252.966666666667,370:53,23,967.5202898550724,16:08,0,3,3,-7,18,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Borgen, SEA,30101.766666666663,501:42,33,912.1747474747474,15:12,1,1,2,-13,30,0.03333333333333333,17.0,NY Rangers,1320.2,6.8,106.7,0.3787322485039,0.30859375,0.15149289940156,0.22265625,0.89752650176678,0.27734375,3.8479196447997,0.42578125,0.88235294117647,0.64453125,1.5906754437164,0.7421875,0.54929577464789,0.8828125,0.59082230766609,0.9375,0.24708624708625,0.08203125,1.6058247336565,0.40625,0.31813508874328,0.125,1.6815711833573,0.1640625,2.0603034318612,0.3203125,0.24411764705882,0.1015625,1.257391065033,0.4296875,0.42159383033419,0.19921875,2.4844835501856,0.44140625,0.3394495412844,0.28125,10.528756508408,0.05078125,8.3169601771457,0.703125,0.72189349112426,0.8125,0.18179147928187,0.6328125,0.51507585796531,0.1328125,0.14285714285714,0.28515625,2.332990650784,0.82421875,0.12544378698225,0.515625,495.01163339223,0.125,0.8563829787234,0.91796875,0.37832699619772,0.2421875,12.888510904754,0.421875,0.060597159760624,0.4765625,1.9694076922203,0.609375,1.6209740235967,0.09765625,0.74231520706765,0.4375,0.76315789473684,0.453125,0.68131868131868,0.7265625,0.79888268156425,0.90234375,0.069444444444444,0.71875,0.875,0.296875,1.7573176330581,0.19921875,2.6662750294675,0.37890625,2.1057513016817,0.5546875,1.9542584022801,0.3125,0.38679245283019,0.33203125,0.68768768768769,0.16796875,0.7449118046133,0.81640625,36.464340885956,0.32421875,0.15149289940156,0.20703125,0.43932940826453,0.25,0.63293205468272,0.6171875,15.300782839558,0.33984375,0.41150442477876,0.4296875,0.061946902654867,0.125,1.4088839644345,0.484375,1.0755995857511,0.46875,0.69369369369369,0.73828125,0.017699115044248,0.4921875,0.51440664170601,0.0094339622641509,0.0,0.047169811320755,0.0,0.066037735849057,0.0,0.0,42.096695425687,0.0,0.0,0.018867924528302,0.0,0.0094339622641509,0.0,0.10377358490566,2.9301644147811,0.056603773584906,1.0,1.0,0.0,0.10377358490566,0.0,0.40566037735849,0.62443728564812,0.58823529411765,0.875,0.81862745098039,0.90909090909091,0.60294117647059,1.8735460502006,0.33333333333333,0.34090909090909,0.42156862745098,0.56206381506019,0.1078431372549,0.5,0.7843137254902,6.5574111757022,0.17156862745098,0.8,0.88725490196078,4.4965105204815,0.17156862745098,5.995347360642,0.0098039215686275,1.3114822351404,0.36274509803922,0.57142857142857,0.36274509803922,86058.36666666664,1434:18,84.0,1024.5043650793648,17:05,53.906305868935306,5.093694131064694,76.92739236151101,2.0726076384889893,1201.0,0.4367272727272727,1549.0,605.0,0.4422514619883041,763.0,116.0,162.0,0.4172661870503597,241.0,419.0,0.5103448275862069,214.0
Andreas Englund, NSH,20998.933333333345,349:59,24,874.9555555555561,14:35,0,2,2,-8,17,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Gravel, NSH,6419.999999999999,107:00,6,1069.9999999999998,17:50,0,1,1,3,6,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Lauzon, NSH,30209.799999999992,503:30,28,1078.9214285714284,17:59,0,1,1,-5,27,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cale Fleury, SEA,10799.800000000005,180:00,14,771.4142857142858,12:51,0,1,1,1,20,0%,8.0,Seattle,166.0,2.2,11.8,1.4457202330555,0.99609375,0.12047668608795,0.1484375,0.85185185185185,0.03125,2.770963780023,0.01953125,1.0,1.0,2.650487093935,0.99609375,0.42857142857143,0.7890625,0.36143005826386,0.62890625,0.23684210526316,0.0625,1.0842901747916,0.015625,0.36143005826386,0.15234375,2.2890570356711,0.453125,2.1685803495832,0.44921875,0.21875,0.03515625,0.84333680261568,0.046875,0.525,0.95703125,2.530010407847,0.48828125,0.33333333333333,0.2578125,12.168145294883,0.34375,9.9995649453002,0.97265625,0.68888888888889,0.3671875,0.12047668608795,0.3515625,0.60238343043977,0.31640625,0.0,0.09375,1.9276269774073,0.4765625,0.12888888888889,0.4375,484.9387409517,0.22265625,0.78947368421053,0.73046875,0.25974025974026,0.921875,9.706405009153,0.1171875,0.0,0.1015625,1.4457202330555,0.984375,1.9276269774073,0.41796875,0.0,0.0,0.77777777777778,0.546875,0.6,0.28515625,0.72916666666667,0.21875,0.063829787234043,0.8046875,1.0,1.0,2.4095337217591,0.55859375,3.2528705243748,0.0703125,1.2047668608795,0.99609375,1.9276269774073,0.2890625,0.42857142857143,0.52734375,0.6875,0.1640625,0.74107142857143,0.765625,39.636829722937,0.6171875,0.0,0.01171875,0.60238343043977,0.55078125,0.656,0.79296875,17.951026227105,0.79296875,0.54285714285714,0.99609375,0.085714285714286,0.30859375,2.2890570356711,0.94140625,0.84333680261568,0.17578125,0.59259259259259,0.06640625,0.0,0.1015625,0.60986203372509,0.33962264150943,0.0,0.047169811320755,0.0,0.066037735849057,18.39550332141,0.9811320754717,77.261113949925,0.37735849056604,9.1977516607052,1.0,0.0,0.0094339622641509,0.0,0.10377358490566,18.39550332141,1.0,0.5,0.71698113207547,0.0,0.10377358490566,0.0,0.40566037735849,0.60196548643438,0.75,0.5,0.024509803921569,1.0,1.0,5.0782903089293,0.98529411764706,0.44444444444444,0.82352941176471,0.0,0.034313725490196,0.0,0.37745098039216,8.4638171815489,0.53921568627451,0.66666666666667,0.34803921568627,3.3855268726196,0.03921568627451,6.7710537452391,0.024509803921569,0.0,0.019607843137255,0.0,0.0,10799.800000000005,180:00,14.0,771.4142857142859,12:51,7.167329274176154,-2.1673292741761543,6.216394299233798,-0.2163942992337979,184.0,0.4959568733153638,187.0,100.0,0.5434782608695652,84.0,16.0,14.0,0.5333333333333333,27.0,37.0,0.6,20.0
Ville Ottavainen, SEA,864.166666666664,14:24,1,864.166666666664,14:24,0,1,1,0,1,0%,46.0,Seattle,14.4,0.0,0.0,1.3886210221794,0.99609375,1.3886210221794,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3886210221794,0.55078125,0.0,0.0,1.3886210221794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3886210221794,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.3886210221794,0.0,0.33333333333333,0.2578125,9.7203471552556,0.01953125,5.5544840887175,0.01953125,0.76190476190476,0.9765625,0.0,0.01171875,0.0,0.0,0.0,0.0,2.7772420443587,0.95703125,0.095238095238095,0.9765625,362.2912246866,1.0,1.0,1.0,0.5,0.00390625,17.774349083896,0.8359375,0.0,0.1015625,1.3886210221794,0.98828125,0.0,0.0,1.3886210221794,0.98046875,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.3886210221794,0.04296875,1.3886210221794,0.99609375,1.3886210221794,0.9921875,1.3886210221794,0.0234375,0.0,0.0,0.6,0.0,1.0,1.0,47.213114754099,0.96484375,0.0,0.01171875,1.3886210221794,0.9921875,0.51724137931034,0.0390625,13.886210221794,0.14453125,0.25,0.00390625,0.0,0.00390625,1.3886210221794,0.45703125,0.0,0.0,0.4,0.0,0.0,0.1015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dante Fabbro, NSH,4700.33333333333,78:20,6,783.3888888888885,13:03,0,0,0,-3,7,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Ufko, NSH,936.0000000000002,15:36,1,936.0000000000002,15:36,0,0,0,0,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
