Players,TOI(sec),TOI(min),OZst%,SOO,SOOΔ,SOT,XGA,XGF%,XGF
"#58 David Savard, #14 Nick Suzuki, #13 Cole Caufield, #20 Juraj Slafkovsky, #48 Lane Hutson",976.333333333332,"16:16",0.5555555555555556,26.880222957574407,-4.13519465374481,22.7450283038296,1.0947575235593738,0.2442095425285347,0.35373592159729
"#8 Mike Matheson, #14 Nick Suzuki, #20 Justin Barron, #13 Cole Caufield, #20 Juraj Slafkovsky",952.3666666666663,"15:52",0.16666666666666666,25.00122808288038,-5.087054245917517,19.91417383696287,1.0979583807080202,0.43164551148948954,0.8338612897681389
"#58 David Savard, #92 Patrik Laine, #15 Alex Newhook, #72 Arber Xhekaj, #89 Joshua Roy",896.566666666667,"14:57",0.3333333333333333,20.755638401089644,1.2250310074516482,21.9806694085413,1.010863821146483,0.4601543106671104,0.8616413060050383
"#45 Alexandre Carrier, #14 Nick Suzuki, #13 Cole Caufield, #20 Juraj Slafkovsky, #48 Lane Hutson",886.233333333334,"14:46",0.7692307692307693,24.819883858026234,3.5731693921962355,28.393053250222476,1.0283546285532057,0.5385848603958086,1.2003425690189051
"#11 Brendan Gallagher, #58 David Savard, #28 Christian Dvorak, #72 Arber Xhekaj, #62 Owen Beck",878.2666666666667,"14:38",0.46153846153846156,21.455721166642448,6.994590190032472,28.45031135667491,0.9761242485208304,0.44660477892465644,0.7877584366676151
"#40 Joel Armia, #17 Josh Anderson, #71 Jake Evans, #45 Alexandre Carrier, #21 Kaiden Guhle",876.0333333333346,"14:36",0.1111111111111111,24.617074816902427,-0.5834995189022046,24.033575298000205,0.42835670008408827,0.8184758124531655,1.9314208363038339
"#14 Nick Suzuki, #13 Cole Caufield, #15 Alex Newhook, #21 Kaiden Guhle, #48 Lane Hutson",861.2666666666659,"14:21",0.35294117647058826,22.520546183362367,2.262971292499852,24.783517475862226,1.6304371976257956,0.38604962777999036,1.0252126258774092
"#92 Patrik Laine, #15 Alex Newhook, #47 Jayden Struble, #48 Lane Hutson, #62 Owen Beck",837.099999999999,"13:57",0.5833333333333334,24.195924445918223,-1.0684242407828302,23.12750020513538,0.9913112941059995,0.15130112457177455,0.176725241356377
"#40 Joel Armia, #47 Jayden Struble, #72 Arber Xhekaj, #51 Emil Heineman, #82 Lucas Condotta",830.8333333333337,"13:51",0.4444444444444444,21.001779803898422,-7.976937293827148,13.024842510071274,0.5142122814982918,0.31069701712221265,0.2317764843583345
"#58 David Savard, #40 Joel Armia, #71 Jake Evans, #55 Michael Pezzetta, #47 Jayden Struble",803.033333333333,"13:23",0.09090909090909091,18.928121400131285,0.27086533532906143,19.198986735460352,0.08005590894530937,0.5822473623511061,0.11157880914016562
"#58 David Savard, #92 Patrik Laine, #15 Alex Newhook, #72 Arber Xhekaj, #62 Owen Beck",755.8666666666663,"12:36",0.2222222222222222,24.869759854305578,-5.422923568193868,19.44683628611171,0.9347987521428623,0,0
"#14 Nick Suzuki, #13 Cole Caufield, #15 Alex Newhook, #47 Jayden Struble, #48 Lane Hutson",705.966666666666,"11:46",0.625,20.57251167935619,5.8760225799685015,26.448534259324692,1.2704787175718784,0.45743525844357263,1.0711380891659166
"#8 Mike Matheson, #40 Joel Armia, #71 Jake Evans, #45 Alexandre Carrier, #15 Alex Newhook",669.466666666667,"11:09",0.08333333333333333,26.626319274209365,-4.119684934653076,22.50663433955629,0.31435340579863996,0.035782249732714946,0.011665696952268668
"#58 David Savard, #14 Nick Suzuki, #13 Cole Caufield, #15 Alex Newhook, #72 Arber Xhekaj",661.566666666667,"11:02",0.125,26.59080857006876,-3.0898208151180215,23.500987754950735,1.7437710378274156,0.5887418271309546,2.496317434244541
"#58 David Savard, #14 Nick Suzuki, #13 Cole Caufield, #47 Jayden Struble, #20 Juraj Slafkovsky",651.6666666666673,"10:52",0.2,22.34303380556876,0.3526396511724796,22.695673456741247,0.03885809837094959,0.2828335788592806,0.015324720603120892
"#40 Joel Armia, #71 Jake Evans, #47 Jayden Struble, #72 Arber Xhekaj, #51 Emil Heineman",635.4666666666662,"10:35",0.2857142857142857,19.205400874327736,0.6060334855436419,19.811434359871377,0.503973525411837,0.5918463216606311,0.7307906140719105
"#14 Nick Suzuki, #13 Cole Caufield, #48 Lane Hutson",635.133333333333,"10:35",0.3333333333333333,37.9036871963898,10.502442203287574,48.40612939967739,1.6084374110921686,0.5723986176438731,2.153097227148512
"#11 Brendan Gallagher, #58 David Savard, #28 Christian Dvorak, #72 Arber Xhekaj, #20 Juraj Slafkovsky",631.4666666666674,"10:31",0.38461538461538464,23.890460064739315,-4.100050080647373,19.790409984091948,0.4945823982386684,0.44118963872716643,0.39048064374239017
"#58 David Savard, #71 Jake Evans, #13 Cole Caufield, #15 Alex Newhook, #48 Lane Hutson",616.8000000000015,"10:17",0.42857142857142855,26.25884905096392,-0.09335237278288415,26.165496678181043,0.7383378176380959,0.461886665668833,0.6337482663386046
"#40 Joel Armia, #71 Jake Evans, #20 Justin Barron, #21 Kaiden Guhle, #51 Emil Heineman",614.1666666666669,"10:14",0,20.64229026110069,2.1718427613533646,22.814133022454055,0.03196560238137982,0.9770777325551833,1.3625562292102875
"#58 David Savard, #92 Patrik Laine, #15 Alex Newhook, #47 Jayden Struble, #51 Emil Heineman",612.5000000000007,"10:13",0.2857142857142857,20.779830170162747,-0.9101832609340635,19.86964690922869,1.6083155663645978,0.20760249093965932,0.42136719762062486
"#8 Mike Matheson, #71 Jake Evans, #15 Alex Newhook, #21 Kaiden Guhle, #20 Juraj Slafkovsky",610.3333333333323,"10:10",0.23529411764705882,23.450725387659894,2.9060775559062537,26.356802943566144,2.4017868690184603,0.2473346224841984,0.7892551806977653
"#58 David Savard, #71 Jake Evans, #15 Alex Newhook, #20 Juraj Slafkovsky, #48 Lane Hutson",607.600000000001,"10:08",0.1875,22.91325875148345,2.765647061038412,25.678905812521865,1.2026797670293443,0.13411080045040577,0.1862736552502464
"#58 David Savard, #92 Patrik Laine, #77 Kirby Dach, #72 Arber Xhekaj, #20 Juraj Slafkovsky",588.166666666667,"9:48",0.2,23.835903940610383,-5.311220143496961,18.52468379711341,1.4199864238576592,0.2045939977935241,0.36524831150840764
"#92 Patrik Laine, #15 Alex Newhook, #21 Kaiden Guhle, #51 Emil Heineman, #48 Lane Hutson",562.9000000000005,"9:23",0.9,21.344660649491512,1.9586523892208012,23.30331303871231,0.34159470100050404,0.7458157042851034,1.0022912382931277
"#11 Brendan Gallagher, #17 Josh Anderson, #28 Christian Dvorak, #72 Arber Xhekaj, #48 Lane Hutson",552.1333333333331,"9:12",0,23.737660144669814,-0.659376518826566,23.078283625843245,1.072437349060068,0.5293993165836867,1.2064317364557824
"#58 David Savard, #40 Joel Armia, #71 Jake Evans, #92 Patrik Laine, #72 Arber Xhekaj",545.7000000000007,"9:06",0.4444444444444444,23.085083421136158,-0.9578806745877666,22.127202746548384,0.16843959680948345,0.6612590255743571,0.32881231402026967
"#8 Mike Matheson, #14 Nick Suzuki, #13 Cole Caufield",540.5333333333333,"9:01",undefined,48.28837115876262,-2.2005267524968644,46.08784440626575,2.161176540747792,0.48119107051734394,2.0044736975834296
"#14 Nick Suzuki, #13 Cole Caufield, #24 Logan Mailloux, #20 Juraj Slafkovsky, #48 Lane Hutson",532.2000000000016,"8:52",0.6,22.233207643124413,0.16900491623248415,22.402212559356894,0.3071482006666213,0.8363414853030697,1.569614528332913
"#11 Brendan Gallagher, #58 David Savard, #8 Mike Matheson, #17 Josh Anderson, #28 Christian Dvorak",527.6000000000003,"8:48",0.125,25.09557073824287,-4.564967926566297,20.53060281167657,0.3942020118824,0.24857639204060003,0.13040489121040122
"#8 Mike Matheson, #92 Patrik Laine, #77 Kirby Dach, #20 Juraj Slafkovsky, #48 Lane Hutson",526.5999999999998,"8:47",0.42857142857142855,23.022900625852877,-1.03448950194123,21.988411123911632,0.22523764343497213,0.2723879979495494,0.08431970691142138
"#8 Mike Matheson, #14 Nick Suzuki, #13 Cole Caufield, #77 Kirby Dach, #47 Jayden Struble",520.4666666666657,"8:40",0.4444444444444444,25.387089399294236,-0.054212407897435866,25.332876991396795,0.49383260702886916,0.870495104945848,3.319402458891804
"#8 Mike Matheson, #92 Patrik Laine, #14 Nick Suzuki, #13 Cole Caufield, #20 Juraj Slafkovsky, #48 Lane Hutson",515.7333333333341,"8:36",0.9285714285714286,11.09449959241919,36.126410228506266,47.22090982092546,0,1,3.4717481483193877
"#58 David Savard, #40 Joel Armia, #17 Josh Anderson, #71 Jake Evans, #72 Arber Xhekaj",512.766666666666,"8:33",0,23.68972562317964,-3.0764305219755315,20.613295101204105,1.053453772200143,0.3785094544079185,0.6415901503048065
"#11 Brendan Gallagher, #58 David Savard, #17 Josh Anderson, #28 Christian Dvorak, #21 Kaiden Guhle",510.8000000000003,"8:31",0.14285714285714285,27.003510156928876,-7.7382116487791235,19.26529850814975,1.3045128201518839,0.3758838904742072,0.7856636714356522
"#58 David Savard, #28 Christian Dvorak, #55 Michael Pezzetta, #51 Emil Heineman, #48 Lane Hutson",510.3666666666662,"8:30",0.1,20.576476194981804,-9.381619443729187,11.194856751252626,0.02249968485436773,0.9515506649253411,0.4418964687707839
"#11 Brendan Gallagher, #15 Alex Newhook, #47 Jayden Struble, #89 Joshua Roy, #48 Lane Hutson",504.2666666666677,"8:24",0.5555555555555556,23.248712911321956,-3.0962255326865598,20.15248737863539,0.37678113056515133,0.7162691543074853,0.9511715269808567
"#8 Mike Matheson, #45 Alexandre Carrier, #92 Patrik Laine, #77 Kirby Dach, #15 Alex Newhook",496.7,"8:17",0.25,24.92251901082545,-1.2021447525511386,23.720374258274322,0.2117322781090408,0.16292476945130596,0.04121067179792576
"#8 Mike Matheson, #40 Joel Armia, #71 Jake Evans, #45 Alexandre Carrier, #14 Nick Suzuki",492.2000000000024,"8:12",0,44.877609400569156,-30.017301684930636,14.860307715638518,0.9669136961377816,0,0
"#8 Mike Matheson, #71 Jake Evans, #13 Cole Caufield, #15 Alex Newhook, #21 Kaiden Guhle",489.4000000000022,"8:09",0,28.837770916100478,-4.960287933367512,23.877482982732968,0.4707067735983372,0.18073456146942043,0.10384056046544168
"#11 Brendan Gallagher, #17 Josh Anderson, #28 Christian Dvorak, #72 Arber Xhekaj, #21 Kaiden Guhle",483.3000000000005,"8:03",0,27.538113641083974,-6.16321266210695,21.37490097897702,1.4190350183413518,0.06125360098450327,0.09259263725291111
"#8 Mike Matheson, #40 Joel Armia, #71 Jake Evans, #21 Kaiden Guhle, #51 Emil Heineman",483.0666666666662,"8:03",0.3,28.131683515435526,-8.94684271659157,19.18484079884396,0.4670709235839943,0.8478763001305288,2.603265414440664
"#11 Brendan Gallagher, #17 Josh Anderson, #28 Christian Dvorak, #20 Justin Barron, #21 Kaiden Guhle",480.1000000000002,"8:00",0.2,25.66163274868644,-4.790248879989002,20.87138386869744,0.5749379667024564,0.541053076982274,0.6777950572429955
"#11 Brendan Gallagher, #17 Josh Anderson, #28 Christian Dvorak, #45 Alexandre Carrier, #47 Jayden Struble",478.3999999999996,"7:58",0,21.842786233399494,0.49381156307261137,22.336597796472095,0,1,0.8783594621065077
"#8 Mike Matheson, #14 Nick Suzuki, #13 Cole Caufield, #48 Lane Hutson",470.166666666667,"7:50",0.4444444444444444,33.24180481104641,12.725789004063051,45.96759381510945,2.3216208026409975,0.4571493630686421,1.955100351753744
"#92 Patrik Laine, #77 Kirby Dach, #15 Alex Newhook, #72 Arber Xhekaj, #48 Lane Hutson",468.7,"7:49",0.2857142857142857,22.304902640614884,2.3187868950047315,24.623689535619604,0.6019904062923672,0.44934175597813836,0.49122923189118034
"#58 David Savard, #40 Joel Armia, #77 Kirby Dach, #15 Alex Newhook, #48 Lane Hutson",464.300000000001,"7:44",0.5,25.898499768136517,-7.857506397648417,18.040993370488096,0.9255179573326237,0.2595942331658541,0.324496560098794
"#8 Mike Matheson, #14 Nick Suzuki, #77 Kirby Dach, #20 Juraj Slafkovsky, #48 Lane Hutson",458.1333333333327,"7:38",1,23.54813960071756,0.0032727015825671345,23.551412302300132,1.1815315031360338,0.037634284078688005,0.046204983720114695
"#58 David Savard, #40 Joel Armia, #51 Emil Heineman, #48 Lane Hutson, #82 Lucas Condotta",455.933333333335,"7:36",0.2222222222222222,20.879338721720412,-2.94946496041165,17.929873761308755,0.9214282362655236,0.13717542596698032,0.14649247901797643
"#11 Brendan Gallagher, #8 Mike Matheson, #17 Josh Anderson, #71 Jake Evans, #20 Justin Barron",447.7333333333333,"7:28",0.1,30.708732862357174,-2.27712417168546,28.431608690671723,0.8114622001707591,0.39924548561577783,0.5392762141755965
"#8 Mike Matheson, #77 Kirby Dach, #15 Alex Newhook, #21 Kaiden Guhle, #20 Juraj Slafkovsky",444.3,"7:24",0.2222222222222222,26.969156446609624,-5.1210391901841605,21.848117256425457,1.168800227389313,0.3563812146894201,0.6471819255015562
"#11 Brendan Gallagher, #17 Josh Anderson, #71 Jake Evans, #24 Logan Mailloux, #48 Lane Hutson",441.9000000000007,"7:22",0,32.026848180660366,-9.650634674374162,22.37621350628621,0.9823961275739065,0.7265085683546598,2.6096583717709363
"#40 Joel Armia, #71 Jake Evans, #15 Alex Newhook, #21 Kaiden Guhle, #48 Lane Hutson",438.4999999999999,"7:18",0.16666666666666666,25.8172115428143,-2.9767208084126544,22.840490734401655,0.04018511593409793,0.8960673931592705,0.34646078043679973
"#71 Jake Evans, #13 Cole Caufield, #15 Alex Newhook, #47 Jayden Struble, #72 Arber Xhekaj",436.499999999999,"7:16",0.2,21.397644797100764,1.3919059442540853,22.78955074135486,0.5827574616240485,0.7377611722699159,1.6394819629049011
"#8 Mike Matheson, #45 Alexandre Carrier, #92 Patrik Laine, #15 Alex Newhook, #89 Joshua Roy",435.7333333333316,"7:16",0.8888888888888888,24.574941871449887,-0.7971766246910524,23.777765246758836,2.675640557503915,0.5043716443568473,2.7228410407328676
"#40 Joel Armia, #71 Jake Evans, #21 Kaiden Guhle, #51 Emil Heineman, #48 Lane Hutson",435.4999999999998,"7:15",0.1111111111111111,23.848556047086326,-2.448161394993459,21.400394652092864,0.11620993579467326,0.588774500361431,0.16638425132847826
"#92 Patrik Laine, #20 Justin Barron, #77 Kirby Dach, #15 Alex Newhook, #21 Kaiden Guhle",425.1666666666667,"7:05",0.4,23.610124480462076,3.341045645885444,26.95117012634752,3.2383678693460136,0.35871910856201406,1.8114752065710158
"#11 Brendan Gallagher, #17 Josh Anderson, #71 Jake Evans, #21 Kaiden Guhle, #48 Lane Hutson",425.1333333333339,"7:05",0.5714285714285714,23.43120726625416,1.1904965249752273,24.62170379122938,0.28719338729349,0.8777243188054938,2.0615433728530035
"#8 Mike Matheson, #40 Joel Armia, #21 Kaiden Guhle, #51 Emil Heineman, #82 Lucas Condotta",418.7666666666663,"6:59",0,26.018913206649373,-11.230509566726576,14.788403639922798,0.4160069473325607,0.5388855525360777,0.48617026619989806
"#8 Mike Matheson, #45 Alexandre Carrier, #92 Patrik Laine, #15 Alex Newhook, #62 Owen Beck",411.4666666666663,"6:51",0.7142857142857143,25.46213964847001,-1.1044365225781365,24.357703125891877,0.49435989043964523,0.6871593803156303,1.085869335990137
"#8 Mike Matheson, #40 Joel Armia, #17 Josh Anderson, #71 Jake Evans, #48 Lane Hutson",410.7000000000001,"6:51",0.1,24.80187321733331,0.6437501738824192,25.445623391215722,2.199437315497544,0.05971638712049402,0.13968386599580412
"#58 David Savard, #14 Nick Suzuki, #77 Kirby Dach, #20 Juraj Slafkovsky, #48 Lane Hutson",408.9333333333333,"6:49",1,24.165696929626744,0.0223193091531861,24.188016238779927,0.03724215542493716,0.9477476540151419,0.6754943681319063
"#92 Patrik Laine, #15 Alex Newhook, #21 Kaiden Guhle, #91 Oliver Kapanen, #48 Lane Hutson",404.9666666666671,"6:45",0.8333333333333334,22.707874932544183,1.7175182933749689,24.425393225919155,0.3744741422333864,0.6630449347135096,0.7368732770879287
"#14 Nick Suzuki, #20 Justin Barron, #13 Cole Caufield, #15 Alex Newhook, #21 Kaiden Guhle",403.2333333333336,"6:43",0.375,22.639039555121816,0.27525140981083884,22.91429096493266,1.1554833212410833,0,0
"#8 Mike Matheson, #14 Nick Suzuki, #13 Cole Caufield, #72 Arber Xhekaj, #20 Juraj Slafkovsky",403.1000000000001,"6:43",0,21.76077775748489,0.8874238588679225,22.648201616352818,0.6657952086501426,0.5353923724591907,0.7672316492476257
"#58 David Savard, #40 Joel Armia, #15 Alex Newhook, #91 Oliver Kapanen, #48 Lane Hutson",399.7666666666675,"6:40",0,27.40380785264862,-10.44820990169544,16.955597950953173,1.0403184954660643,0.4165443287015587,0.7427106987671592
"#8 Mike Matheson, #71 Jake Evans, #13 Cole Caufield, #15 Alex Newhook, #48 Lane Hutson",398.7666666666669,"6:39",0.4444444444444444,23.339848563790166,-1.067237084900162,22.272611478890003,0.5789843833905878,0.03634589560257612,0.021837406034185793
"#40 Joel Armia, #71 Jake Evans, #55 Michael Pezzetta, #21 Kaiden Guhle, #48 Lane Hutson",396.1666666666667,"6:36",0.1111111111111111,22.27885637951076,-5.112105090785407,17.166751288725354,1.4102637717640594,0.26605248252234054,0.5112139063820299
"#92 Patrik Laine, #15 Alex Newhook, #47 Jayden Struble, #51 Emil Heineman, #48 Lane Hutson",394.566666666667,"6:35",0.8,18.46420545423485,4.243162519879912,22.70736797411476,0.20872569817077494,0.8362538562466733,1.0659650724723924
"#92 Patrik Laine, #77 Kirby Dach, #47 Jayden Struble, #21 Kaiden Guhle, #20 Juraj Slafkovsky",394.5333333333319,"6:35",0.2,24.23397353069831,-3.4072290738321636,20.826744456866148,0.6275037600211608,0,0
"#14 Nick Suzuki, #77 Kirby Dach, #47 Jayden Struble, #72 Arber Xhekaj, #20 Juraj Slafkovsky",389.566666666667,"6:30",0.3333333333333333,22.783015163195667,-1.106941668441169,21.676073494754494,0.49053753676060097,0.2351477288049797,0.15081185217979587
"#8 Mike Matheson, #40 Joel Armia, #71 Jake Evans, #45 Alexandre Carrier, #55 Michael Pezzetta",387.1333333333339,"6:27",0,22.431595992058458,-5.58791073631271,16.843685255745743,0,1,0.004645201084236889
"#8 Mike Matheson, #17 Josh Anderson, #45 Alexandre Carrier, #77 Kirby Dach, #15 Alex Newhook",385.4333333333337,"6:25",0.42857142857142855,24.25074921241472,4.170640723747608,28.421389936162324,0.9552398189924205,0.007765180494992524,0.007475659455470963
"#11 Brendan Gallagher, #58 David Savard, #28 Christian Dvorak, #55 Michael Pezzetta, #72 Arber Xhekaj",383.1666666666677,"6:23",0.2857142857142857,20.738863717993993,5.647781288970971,26.386645006964965,1.4694772242670073,0.5523198135851647,1.8129490900066847
"#40 Joel Armia, #71 Jake Evans, #45 Alexandre Carrier, #55 Michael Pezzetta, #21 Kaiden Guhle",379.9333333333343,"6:20",0,23.2162051998165,-4.987655945944184,18.228549253872323,0.939339577137198,0.03947644832631871,0.038605810563529484
"#11 Brendan Gallagher, #17 Josh Anderson, #28 Christian Dvorak, #47 Jayden Struble, #21 Kaiden Guhle",376.066666666666,"6:16",0.42857142857142855,23.097811746983528,-0.472728564381647,22.62508318260188,0.12060007878028287,0.9296775825020717,1.5943591486074242
