player_id,player_name,first_name,last_name,EV_shift_mean,EV_shift_std,EV_shift_count,EV_shift_median,EV_shift_p25,EV_shift_p75,PP_shift_mean,PP_shift_std,PP_shift_count,PP_shift_median,PP_shift_p25,PP_shift_p75,PK_shift_mean,PK_shift_std,PK_shift_count,PK_shift_median,PK_shift_p25,PK_shift_p75,OT_shift_mean,OT_shift_std,OT_shift_count,OT_shift_median,OT_shift_p25,OT_shift_p75,overall_shift_mean,overall_shift_std,total_shifts,avg_shifts_per_game,avg_toi_per_game,games_played
8477346,MacKenzie Weegar,MacKenzie,Weegar,45.19029126214346,16.04741533599291,103,41.29999999999998,34.08333333335,53.566666666649894,47.471875,22.229450340870567,16,40.983333333335054,34.62499999999507,48.35833333334989,55.485416666662495,22.643384853090062,8,51.76666666665005,42.01666666664747,67.13333333335247,0.0,0.0,0,0.0,0.0,0.0,46.12624671916595,17.60293107698059,127,25.4,1171.606666666815,5
8481122,Simon Benoit,Simon,Benoit,42.69879879880205,17.303265632824278,111,39.09999999999991,29.100000000000023,52.19999999996509,51.87500000001749,26.929820057599446,8,39.200000000000045,30.241666666667495,78.05833333335246,63.47083333333249,24.35989667407733,8,61.33333333332996,40.97500000002506,80.27499999999992,0.0,0.0,0,0.0,0.0,0.0,44.58530183727424,19.33055851819732,127,21.166666666666668,943.7222222223046,6
8477447,Shea Theodore,Shea,Theodore,50.70930930931048,17.622867924866473,111,49.5,37.4666666666501,62.208333333349856,62.32222222222335,23.816909972053747,12,59.13333333335004,47.79583333330994,67.92500000000001,63.96250000002499,25.03852691073322,4,60.06666666670003,41.68333333337512,82.3458333333499,0.0,0.0,0,0.0,0.0,0.0,52.22401574803341,18.99377144460636,127,21.166666666666668,1105.4083333333738,6
8476399,Blake Coleman,Blake,Coleman,46.57682539683009,15.990537462339413,105,42.44999999999982,35.29999999999999,55.71666666669989,42.65882352942783,21.075265927389793,17,40.033333333333005,25.166666666700166,50.633333333300016,40.78999999998598,12.40113614867999,5,40.90000000000009,28.166666666600122,52.33333333332996,0.0,0.0,0,0.0,0.0,0.0,45.824540682420185,16.72485025463785,127,21.166666666666668,969.9527777778936,6
8477407,Anthony Duclair,Anthony,Duclair,43.89852507374975,14.403225793625374,113,40.299999999999955,34.93333333332998,50.4333333333002,55.39791666666619,20.69440416430889,8,50.60000000000002,40.599999999999966,59.72916666662479,54.30333333335989,17.398794338797966,5,56.13333333339983,35.399999999999864,65.76666666670008,0.0,0.0,0,0.0,0.0,0.0,45.04153439153849,15.383048107388598,126,18.0,810.7476190476929,7
8480336,Sean Walker,Sean,Walker,48.3750000000026,17.20383603172265,112,46.99999999999994,32.987500000000296,59.37499999999994,56.9481481481555,19.358419938007483,9,58.866666666699984,37.0666666666998,69.10000000000002,54.33999999998734,22.225574858211502,5,45.46666666666701,39.066666666599986,73.26666666669985,0.0,0.0,0,0.0,0.0,0.0,49.22407407407641,17.759423381734074,126,18.0,886.0333333333755,7
8476882,Teuvo Teravainen,Teuvo,Teravainen,50.040322580645906,17.25197274100229,93,45.9333333333002,37.43333333340024,62.13333333333,55.76217948717805,24.662114773062722,26,48.23333333336495,33.837500000025216,77.5416666666747,45.6428571428429,23.26145708006279,7,40.40000000000009,23.658333333315056,64.64166666668496,0.0,0.0,0,0.0,0.0,0.0,50.976719576719034,19.54992400416981,126,18.0,917.5809523809427,7
8474565,Alex Pietrangelo,Alex,Pietrangelo,52.64999999999687,20.53224131295856,100,48.650000000000034,37.55833333333525,65.13333333332503,58.929999999991985,23.08504261622803,15,60.36666666667,41.36666666664985,67.716666666685,56.04833333332997,18.310234615283274,10,57.16666666670005,40.51666666667472,71.55000000002497,0.0,0.0,0,0.0,0.0,0.0,53.675466666662935,20.799873672271662,125,25.0,1341.8866666665733,5
8476393,Nick Cousins,Nick,Cousins,47.93931623931507,16.89730875101612,117,46.633333333300016,35.69999999999982,60.23333333339997,51.43333333332498,10.267938232968765,4,53.11666666664996,44.03333333329988,60.516666666675064,50.25833333331496,27.446223935780388,4,36.31666666667989,34.74166666667486,51.83333333331999,0.0,0.0,0,0.0,0.0,0.0,48.125333333331376,17.182933341608095,125,13.88888888888889,668.4074074073802,9
8476374,Sean Kuraly,Sean,Kuraly,44.94694189602776,15.468506554649016,109,44.299999999999955,33.03333333340015,54.86666666667,53.54242424241813,22.00643198403519,11,52.29999999999973,36.233333333299925,78.33333333334974,60.02333333331408,13.173717943102602,5,64.16666666670017,53.86666666659994,69.8666666666004,0.0,0.0,0,0.0,0.0,0.0,46.306400000001574,16.49095924492078,125,13.88888888888889,643.1444444444662,9
